"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.001628,0.43187,0.5,1.3518,-0.030511,-0.016865,1.0708,0.43187,0.5,1.3518,0.00078916,0.00023447,-0.00034474,0.00059422,-0.0004592,0.0018726
0.0018234,0.4504,0.5,1.3518,-0.033528,-0.013869,1.0747,0.4504,0.5,1.3518,0.00092977,2.4055e-05,-0.0001124,0.00059038,-0.00047816,0.0021266
0.0018852,0.46812,0.5,1.3518,-0.034121,-0.012852,1.0702,0.46812,0.5,1.3518,0.0010218,-6.5836e-05,-0.00024633,0.00058921,-0.00049025,0.0021595
0.0018635,0.48504,0.5,1.3518,-0.033258,-0.01155,1.0698,0.48504,0.5,1.3518,0.0010488,-9.5877e-05,-0.00044167,0.00061425,-0.00052727,0.0020639
0.0017929,0.50122,0.5,1.3518,-0.0319,-0.011713,1.0702,0.50122,0.5,1.3518,0.001079,-0.00011606,-0.00042347,0.0007327,-0.00050069,0.0017741
0.0016247,0.51667,0.5,1.3518,-0.031426,-0.013933,1.0762,0.51667,0.5,1.3518,0.0011286,-9.8157e-05,-0.00029808,0.0007899,-0.00033439,0.0013309
0.0015007,0.53142,0.5,1.3518,-0.032867,-0.014438,1.0801,0.53142,0.5,1.3518,0.0011618,-9.693e-05,-0.00019174,0.00081839,-0.00015898,0.0010213
0.0015763,0.54551,0.5,1.3518,-0.034963,-0.01315,1.079,0.54551,0.5,1.3518,0.0012056,-0.00011142,-0.00039639,0.00076894,-4.9191e-05,0.001178
0.0017762,0.55896,0.5,1.3518,-0.036331,-0.010667,1.0789,0.55896,0.5,1.3518,0.001305,-0.00016474,-0.00043064,0.00085618,-0.00014741,0.0013912
0.0021111,0.5718,0.5,1.3518,-0.036617,-0.008652,1.0764,0.5718,0.5,1.3518,0.0014465,-0.00026801,-0.00021202,0.0012064,-0.00046054,0.0015692
0.0024043,0.58405,0.5,1.3518,-0.035924,-0.0090159,1.0761,0.58405,0.5,1.3518,0.0015477,-0.00027475,-5.1304e-05,0.0015207,-0.0006475,0.0017401
0.0024294,0.59575,0.5,1.3518,-0.034878,-0.011118,1.0766,0.59575,0.5,1.3518,0.001561,-0.00021745,2.9324e-05,0.0015947,-0.00057996,0.0017032
0.0022285,0.6069,0.5,1.3518,-0.034158,-0.01392,1.0762,0.6069,0.5,1.3518,0.0015319,-0.0001667,1.2086e-05,0.0014997,-0.00050067,0.0014254
0.0019994,0.61755,0.5,1.3518,-0.034051,-0.016099,1.0756,0.61755,0.5,1.3518,0.0015156,-0.00011889,0.00011078,0.0013882,-0.00043668,0.0010951
0.0018921,0.6277,0.5,1.3518,-0.034317,-0.018059,1.0772,0.6277,0.5,1.3518,0.0015376,-9.9518e-05,0.00020977,0.0013289,-0.00037923,0.00091776
0.0018711,0.63738,0.5,1.3518,-0.034656,-0.021208,1.0784,0.63738,0.5,1.3518,0.0015979,-0.00010366,0.00031348,0.0012738,-0.00027715,0.0008706
0.0018679,0.64661,0.5,1.3518,-0.034895,-0.025156,1.0797,0.64661,0.5,1.3518,0.0016737,-0.00013387,0.00045495,0.0011341,-0.0002116,0.00092793
0.001892,0.65542,0.5,1.3518,-0.035086,-0.028915,1.0807,0.65542,0.5,1.3518,0.0017523,-0.00016334,0.00062207,0.00096736,-0.00019066,0.0010644
0.0019247,0.66381,0.5,1.3518,-0.035616,-0.031512,1.0792,0.66381,0.5,1.3518,0.0018454,-0.0002017,0.00082361,0.00080077,-0.00015546,0.0012033
0.0019739,0.67207,0.5,1.3518,-0.036522,-0.033502,1.0762,0.67207,0.5,1.3518,0.0019623,-0.00025846,0.00095974,0.00064304,-0.0002006,0.0013424
0.00197,0.68032,0.5,1.3518,-0.037566,-0.035622,1.0728,0.68032,0.5,1.3518,0.002099,-0.00030647,0.0010493,0.00049492,-0.00022543,0.0013461
0.0019416,0.68858,0.5,1.3518,-0.038777,-0.037997,1.0714,0.68858,0.5,1.3518,0.0022389,-0.00032328,0.0010556,0.0003791,-0.00024072,0.0012652
0.0019747,0.69683,0.5,1.3518,-0.040155,-0.039336,1.0701,0.69683,0.5,1.3518,0.0023633,-0.00031329,0.0010339,0.00033874,-0.00025156,0.0012473
0.0020658,0.70509,0.5,1.3518,-0.041523,-0.03853,1.0692,0.70509,0.5,1.3518,0.0024609,-0.0003158,0.0010193,0.00036302,-0.00024761,0.0013076
0.0021922,0.71335,0.5,1.3518,-0.042868,-0.035846,1.0681,0.71335,0.5,1.3518,0.0025287,-0.00034297,0.0010544,0.0004224,-0.00021944,0.0014334
0.0023406,0.7216,0.5,1.3518,-0.044227,-0.032329,1.0669,0.7216,0.5,1.3518,0.0025683,-0.00039297,0.0010779,0.00050186,-0.00019961,0.001611
0.0024426,0.72986,0.5,1.3518,-0.04541,-0.028922,1.0652,0.72986,0.5,1.3518,0.0025708,-0.00047899,0.0010751,0.00060163,-0.00027324,0.0017128
0.0024733,0.73811,0.5,1.3518,-0.046128,-0.025866,1.0631,0.73811,0.5,1.3518,0.0025212,-0.00060844,0.0010641,0.00073351,-0.00040166,0.0016918
0.0024724,0.74637,0.5,1.3518,-0.046221,-0.02351,1.0619,0.74637,0.5,1.3518,0.0024252,-0.00075575,0.0010573,0.00088783,-0.00049442,0.0016317
